,year,date,week,home,away,homeCoach,awayCoach,homeRecord,awayRecord,roof,surface,vegas line,over/under,homeQB,homeRB,homeFL,homeSE,homeTE,homeLT,homeLG,homeC,homeRG,homeRT,homeDE,homeNT,homeLOLB,homeLILB,homeRILB,homeROLB,homeLCB,homeRCB,homeSS,homeFS,awayQB,awayRB,awayFB,awayWR,awayTE,awayLT,awayLG,awayC,awayRG,awayRT,awayLDE,awayLDT,awayRDT,awayRDE,awayOLB,awayLLB,awayMLB,awayLCB,awayRCB,awaySS,awayFS,awayCB,awayDE,awayDT,awayLB,homeH-B,homeLDE,homeLDT,homeMLB,homeRDE,homeRDT,homeSLB,homeWLB,homeWR,awayLILB,awayLOLB,awayNT,awayRILB,awayROLB,homeDT,homeFB,homeJACK,homeLWR,homeMIKE,homeOC,homeRLB,homeRWR,awayILB,awayS,homeHB,homeLOT,homeROT,awayEND,awayMIKE,awayT,awayWILL,awaySLB,awayUT,awayWLB,homeILB,homeOLB,homeS,awayRLB,awayMILB,awayMOLB,awaySAM,homeUT,awayTED,homeBLB,awayMCB,homeCB,awayHB,homeEND,homeT,homeWILL,homeLLB,homeLB,homeSAM,homeTED,awayDB,awayJACK,awayLWR,awayOC,awayRWR,awayFL,awaySE,homeMILB,homeMOLB,awayH-B,awayBLB,homeDB,homeLB/D,awayLOT,awayROT,awayLB/D,awayFB',home3CB,awayJLB,homeJLB,awayNB,homeNB,awayLDB
160,2009,November 26,12,Detroit Lions,Green Bay Packers,Jim Schwartz,Mike McCarthy,2-9,7-4,dome,fieldturf,Green Bay Packers -11.5,48.0 (under),Matthew Stafford,Aaron Brown,,,Brandon Pettigrew,Jeff Backus,Manuel Ramirez,Dominic Raiola,Daniel Loper,Gosder Cherilus,,,,,,,Will Peterson,Phillip Buchanon,Marvin White,Louis Delmas,Aaron Rodgers,Ryan Grant,Korey Hall,Donald Driver,Jermichael Finley,Chad Clifton,Daryn Colledge,Scott Wells,Josh Sitton,Mark Tauscher,Johnny Jolly,,,Cullen Jenkins,,,Nick Barnett,Charles Woodson,Tramon Williams,Atari Bigby,Nick Collins,,,,,,Andre Fluellen,,Larry Foote,Cliff Avril,,,,Calvin Johnson,,Brad Jones,Ryan Pickett,,Clay Matthews,Grady Jackson,,,,,,,,,,,,,,,,,,,,,DeAndre Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A.J. Hawk,,,,,,,,,,,,
161,2009,November 26,12,Dallas Cowboys,Oakland Raiders,Wade Phillips,Tom Cable,8-3,3-8,retractable roof (open),fieldturf,Dallas Cowboys -13.5,40.5 (under),Tony Romo,Marion Barber III,,,Jason Witten,Flozell Adams,Kyle Kosier,Andre Gurode,Leonard Davis,Doug Free,,Jay Ratliff,,,,,Terence Newman,Mike Jenkins,Gerald Sensabaugh,,Bruce Gradkowski,Justin Fargas,,Darrius Heyward-Bey,Zach Miller,Mario Henderson,Robert Gallery,Samson Satele,Cooper Carlisle,Cornell Green,,,,,Trevor Scott,,Kirk Morrison,,,Tyvon Branch,Michael Huff,Chris Johnson,Richard Seymour,Tommy Kelly,,,Marcus Spears,,,Igor Olshansky,,Anthony Spencer,DeMarcus Ware,Miles Austin,,,,,,,Deon Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlando Scandrick,,,,,,,,,,,,,,,,Bradie James,Keith Brooking,,,,,,,,,,,,,,
162,2009,November 26,12,Denver Broncos,New York Giants,Josh McDaniels,Tom Coughlin,7-4,6-5,outdoors,grass,New York Giants -4.5,43.5 (under),Kyle Orton,Knowshon Moreno,,,Daniel Graham,Ryan Clady,Russ Hochstein,Casey Wiegmann,Chris Kuper,Tyler Polumbus,,,,,,,Champ Bailey,Andre' Goodman,,,Eli Manning,Brandon Jacobs,,Mario Manningham,Kevin Boss,David Diehl,Rich Seubert,Shaun O'Hara,Chris Snee,Kareem McKenzie,Justin Tuck,,,Osi Umenyiora,,,Chase Blackburn,Corey Webster,Terrell Thomas,Michael Johnson,Aaron Rouse,,,Fred Robbins,,,Vonnie Holliday,,,Kenny Peterson,,,,Brandon Marshall,,,Barry Cofield,,,Ryan McBean,,,,,,,,,,,,,,,,,Danny Clark,,Michael Boley,D.J. Williams,,Brian Dawkins,,,,,,,,,Ty Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2009,November 29,12,St. Louis Rams,Seattle Seahawks,Steve Spagnuolo,Jim Mora,1-10,4-7,dome,fieldturf,Seattle Seahawks -3.5,42.5 (over),Kyle Boller,Steven Jackson,,,Randy McMichael,Alex Barron,Jacob Bell,Jason Brown,Mark Setterstrom,Adam Goldberg,,,,,,,Ron Bartell,Quincy Butler,James Butler,O.J. Atogwe,Matt Hasselbeck,Justin Forsett,Justin Griffith,T.J. Houshmandzadeh,John Owens,Sean Locklear,Rob Sims,Chris Spencer,Max Unger,Ray Willis,Patrick Kerney,Brandon Mebane,Colin Cole,Lawrence Jackson,LeRoy Hill,,David Hawthorne,Marcus Trufant,Josh Wilson,Deon Grant,Jordan Babineaux,,,,,,Leonard Little,Darell Scott,James Laurinaitis,James Hall,Clifton Ryan,David Vobora,Paris Lenon,Donnie Avery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2009,November 29,12,Cincinnati Bengals,Cleveland Browns,Marvin Lewis,Eric Mangini,8-3,1-10,outdoors,fieldturf,Cincinnati Bengals -12.0,39.5 (under),Carson Palmer,,,,J.P. Foschi,Andrew Whitworth,Nate Livings,Kyle Cook,Bobbie Williams,Dennis Roland,,,,,,,Johnathan Joseph,Leon Hall,Nedu Ndukwe,Chris Crocker,Brady Quinn,Chris Jennings,Lawrence Vickers,Mohamed Massaquoi,Michael Gaines,Joe Thomas,Eric Steinbach,Alex Mack,Rex Hadnot,John St. Clair,Kenyon Coleman,,,Robaire Smith,Kamerion Wimbley,,,Eric Wright,Mike Adams,,,,,,,,Robert Geathers,Domata Peko,Dhani Jones,Jonathan Fanene,Tank Johnson,Rey Maualuga,Brandon Johnson,Laveranues Coles,,,Shaun Rogers,,,,Jeremi Johnson,,,,,,,Jason Trusnik,Abram Elam,Bernard Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2009,November 29,12,Houston Texans,Indianapolis Colts,Gary Kubiak,Jim Caldwell,5-6,11-0,retractable roof (open),grass,Indianapolis Colts -3.0,48.0 (over),Matt Schaub,Steve Slaton,,,Joel Dreessen,Duane Brown,Kasey Studdard,Chris Myers,Chris White,Eric Winston,,Shaun Cody,,,,,,Dunta Robinson,Bernard Pollard,John Busing,Peyton Manning,Joseph Addai,,Pierre Garcon,Dallas Clark,Charlie Johnson,Ryan Lilja,Jeff Saturday,Kyle DeVan,Ryan Diem,Raheem Brock,Antonio Johnson,Daniel Muir,Josh Thomas,,,Gary Brackett,Jacob Lacey,Jerraud Powers,Melvin Bullitt,Antoine Bethea,,,,,,Antonio Smith,,DeMeco Ryans,Mario Williams,,Brian Cushing,,Kevin Walter,,,,,,Amobi Okoye,,,,,,,,,,,,,,,,,Philip Wheeler,,Clint Session,,,,,,,,,,,,Jacques Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2009,November 29,12,Buffalo Bills,Miami Dolphins,Perry Fewell,Tony Sparano,4-7,5-6,outdoors,astroplay,Miami Dolphins -3.5,38.5 (over),Ryan Fitzpatrick,Fred Jackson,,,Shawn Nelson,Jonathan Scott,Andy Levitre,Geoff Hangartner,Kendall Simmons,Kirk Chambers,,,,,,,Reggie Corner,Drayton Florence,George Wilson,Donte Whitner,Chad Henne,Ricky Williams,,Ted Ginn Jr.,Anthony Fasano,Jake Long,Nate Garner,Joe Berger,Donald Thomas,Vernon Carey,Kendall Langford,,,Randy Starks,,,,Vontae Davis,Sean Smith,Yeremiah Bell,Gibril Wilson,,,,,,Chris Kelsay,Marcus Stroud,,Aaron Schobel,Kyle Williams,Paul Posluszny,Bryan Scott,Terrell Owens,,,Paul Soliai,,,,Corey McIntyre,,,,,,,Channing Crowder,,,,,,,,,Jason Taylor,,Joey Porter,,,,,,,,,,,,Jairus Byrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2009,November 29,12,New York Jets,Carolina Panthers,Rex Ryan,John Fox,5-6,4-7,outdoors,fieldturf,New York Jets -3.5,41.5 (under),Mark Sanchez,Thomas Jones,,,Dustin Keller,D'Brickashaw Ferguson,Alan Faneca,Nick Mangold,Brandon Moore,Damien Woody,,Sione Pouha,,,,,Darrelle Revis,Lito Sheppard,,,Jake Delhomme,DeAngelo Williams,,Steve Smith,Jeff King,Travelle Wharton,Mackenzy Bernadeau,Ryan Kalil,Keydrick Vincent,Jeff Otah,Tyler Brayton,Hollis Thomas,Damione Lewis,Julius Peppers,,,Jon Beason,Chris Gamble,Richard Marshall,Chris Harris,Sherrod Martin,,,,,,,,,,,,,Jerricho Cotchery,,,,,,,,,,David Harris,,,,,,,,,,,,,Na'il Diggs,,James Anderson,,Bryan Thomas,Jim Leonhard,,,,,,,,,,,Shaun Ellis,Marques Douglas,Bart Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2009,November 29,12,Philadelphia Eagles,Washington Redskins,Andy Reid,Jim Zorn,7-4,3-8,outdoors,grass,Philadelphia Eagles -10.0,40.5 (over),Donovan McNabb,,,,Brent Celek,Jason Peters,Todd Herremans,Jamaal Jackson,Nick Cole,Winston Justice,,,,,,,Asante Samuel,Sheldon Brown,Quintin Mikell,Sean Jones,Jason Campbell,Rock Cartwright,,Malcolm Kelly,Fred Davis,Levi Jones,Derrick Dockery,Casey Rabach,Edwin Williams,Stephon Heyer,Andre Carter,Cornelius Griffin,Jeremy Jarmon,Brian Orakpo,,,London Fletcher,Fred Smoot,Carlos Rogers,Justin Tryon,LaRon Landry,,,,,,Juqua Parker,Mike Patterson,Joe Mays,Trent Cole,Brodrick Bunkley,,Will Witherspoon,Jeremy Maclin,,,,,,,Leonard Weaver,,,,,,,,,,,,,,,,,,Rocky McIntosh,,,,,,,,,,,,Victor Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2009,November 29,12,Atlanta Falcons,Tampa Bay Buccaneers,Mike Smith,Raheem Morris,6-5,1-10,dome,fieldturf,Atlanta Falcons -12.5,46.0 (under),Matt Ryan,Michael Turner,,,Tony Gonzalez,Sam Baker,Justin Blalock,Todd McClure,Harvey Dahl,Tyson Clabo,,Thomas Johnson,,,,,Chris Owens,Chris Houston,Erik Coleman,Thomas DeCoud,Josh Freeman,Cadillac Williams,Chris Pressley,Michael Clayton,Jerramy Stevens,Donald Penn,Jeremy Zuttah,Jeff Faine,Davin Joseph,Jeremy Trueblood,Jimmy Wilkerson,,,Stylez G. White,,,Barrett Ruud,Aqib Talib,Ronde Barber,Sabby Piscitelli,Tanard Jackson,,,Ryan Sims,,,Jamaal Anderson,,Curtis Lofton,Chauncey Davis,,Stephen Nicholas,Mike Peterson,Roddy White,,,,,,,,,,,,,,,,,,,,,,,Quincy Black,,Geno Hayes,,,,,,,,Jonathan Babineaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2009,November 29,12,San Francisco 49ers,Jacksonville Jaguars,Mike Singletary,Jack Del Rio,5-6,6-5,outdoors,grass,San Francisco 49ers -3.0,42.5 (under),Alex Smith,Frank Gore,,,Delanie Walker,Barry Sims,David Baas,Eric Heitmann,Chilo Rachal,Adam Snyder,,Aubrayo Franklin,,,,,Dre' Bly,Shawntae Spencer,Michael Lewis,Dashon Goldson,David Garrard,Maurice Jones-Drew,,Torry Holt,Marcedes Lewis,Eugene Monroe,Vince Manuwai,Brad Meester,Uche Nwaneri,Eben Britton,,,,,,,,,,Sean Considine,Reggie Nelson,Tyron Brackenridge,Julius Williams,John Henderson,Daryl Smith,,,Isaac Sopoaga,,,Justin Smith,,,Michael Crabtree,,,,,,,,,,Patrick Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parys Haralson,,,Manny Lawson,Takeo Spikes,,,,,,,,,,,,,,,,,,,,,,,
171,2009,November 29,12,San Diego Chargers,Kansas City Chiefs,Norv Turner,Todd Haley,8-3,3-8,outdoors,grass,San Diego Chargers -13.5,45.0 (over),Philip Rivers,LaDainian Tomlinson,,,Brandon Manumaleuna,Marcus McNeill,Kris Dielman,Scott Mruczkowski,Louis Vasquez,Brandyn Dombrowski,Jacques Cesaire,,,,,,Quentin Jammer,Antonio Cromartie,Kevin Ellison,Eric Weddle,Matt Cassel,Jamaal Charles,Mike Cox,Chris Chambers,Leonard Pope,Branden Albert,Brian Waters,Rudy Niswanger,Wade Smith,Ryan O'Callaghan,Tyson Jackson,,,Glenn Dorsey,,,,Brandon Flowers,Brandon Carr,Mike Brown,Jon McGraw,,,,,,,,,,,,,Vincent Jackson,Demorrio Williams,Andy Studebaker,Ron Edwards,Corey Mays,Tamba Hali,Ian Scott,Jacob Hester,,,,,,,,,,,,,,,,,,,Brandon Siler,Shaun Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2009,November 29,12,Minnesota Vikings,Chicago Bears,Brad Childress,Lovie Smith,10-1,4-7,dome,fieldturf,Minnesota Vikings -10.0,47.0 (under),Brett Favre,,,,Jeff Dugan,Bryant McKinnie,Steve Hutchinson,John Sullivan,Artis Hicks,Phil Loadholt,,Pat Williams,,,,,Benny Sapp,Cedric Griffin,Tyrell Johnson,Madieu Williams,Jay Cutler,Matt Forte,Jason McKie,Earl Bennett,Greg Olsen,Orlando Pace,Frank Omiyale,Olin Kreutz,Roberto Garza,Chris Williams,Adewale Ogunleye,,,Alex Brown,,,Hunter Hillenmeyer,Charles Tillman,Zackary Bowman,Al Afalava,Danieal Manning,,,Tommie Harris,,,Ray Edwards,,E.J. Henderson,Jared Allen,,Chad Greenway,Ben Leber,Bernard Berrian,,,Marcus Harrison,,,,,,,,,,,,,Adrian Peterson,,,,,,,Nick Roach,,Lance Briggs,,,,,,,,Kevin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2009,November 29,12,Tennessee Titans,Arizona Cardinals,Jeff Fisher,Ken Whisenhunt,5-6,7-4,outdoors,grass,Tennessee Titans -2.0,45.5 (under),Vince Young,Chris Johnson,,,Alge Crumpler,Michael Roos,Eugene Amano,Kevin Mawae,Jake Scott,David Stewart,,,,,,,,,Chris Hope,Michael Griffin,Matt Leinart,Tim Hightower,,Anquan Boldin,Ben Patrick,Mike Gandy,Reggie Wells,Lyle Sendlein,Deuce Lutui,Levi Brown,,,,,,,,Dominique Rodgers-Cromartie,Bryant McFadden,Adrian Wilson,Antrel Rolle,,Calais Campbell,Darnell Dockett,,,William Hayes,Jovan Haye,Stephen Tulloch,Kyle Vanden Bosch,Tony Brown,,,Kenny Britt,,Clark Haggans,Bryan Robinson,,Chike Okeafor,,Ahmard Hall,,,,,Keith Bulluck,,Gerald Hayes,,,,,,,,,,,,,,,,,,,,,,,Cortland Finnegan,,,,,David Thornton,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2009,November 29,12,Baltimore Ravens,Pittsburgh Steelers,John Harbaugh,Mike Tomlin,6-5,6-5,outdoors,sportturf,Baltimore Ravens -8.0,34.0 (over),Joe Flacco,Ray Rice,,,Todd Heap,Jared Gaither,Ben Grubbs,Matt Birk,Marshal Yanda,Michael Oher,Dwan Edwards,Kelly Gregg,,,,,Lardarius Webb,Domonique Foxworth,Dawan Landry,Ed Reed,Dennis Dixon,Rashard Mendenhall,David Johnson,Hines Ward,Heath Miller,Max Starks,Ramon Foster,Justin Hartwig,Trai Essex,Willie Colon,Travis Kirschke,,,Brett Keisel,,,,Ike Taylor,William Gay,Tyrone Carter,Ryan Clark,,,,,,,,Ray Lewis,,,Jarret Johnson,,Mark Clayton,James Farrior,LaMarr Woodley,Casey Hampton,Lawrence Timmons,James Harrison,Haloti Ngata,Le'Ron McClain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santonio Holmes,,,,,,,,,,,,,Tavares Gooden,,,
175,2009,November 30,12,New Orleans Saints,New England Patriots,Sean Payton,Bill Belichick,11-0,7-4,dome,fieldturf,New Orleans Saints -1.5,56.5 (under),Drew Brees,Pierre Thomas,,,David Thomas,Jermon Bushrod,Carl Nicks,Jonathan Goodwin,Jahri Evans,Jon Stinchcomb,,,,,,,Randall Gay,Malcolm Jenkins,Roman Harper,Darren Sharper,Tom Brady,Kevin Faulk,,Randy Moss,,Matt Light,Logan Mankins,Dan Koppen,Steve Neal,Nick Kaczur,Ty Warren,,,Derrick Burgess,Tully Banta-Cain,,,Jonathan Wilhite,Leigh Bodden,Brandon Meriweather,Brandon McGowan,,,,,,Charles Grant,,Jonathan Vilma,Will Smith,,Pierson Prioleau,Scott Shanle,Devery Henderson,,,Vince Wilfork,,,Sedrick Ellis,,,,,,,,Jerod Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darius Butler,Mike McKenzie,
176,2009,December 3,13,Buffalo Bills,New York Jets,Perry Fewell,Rex Ryan,4-8,6-6,dome,fieldturf,New York Jets -3.5,37.0 (under),Ryan Fitzpatrick,Fred Jackson,,,Jonathan Stupar,Jonathan Scott,Andy Levitre,Geoff Hangartner,Kendall Simmons,Kirk Chambers,,,,,,,Reggie Corner,Drayton Florence,George Wilson,Donte Whitner,Mark Sanchez,Thomas Jones,,Jerricho Cotchery,Dustin Keller,D'Brickashaw Ferguson,Alan Faneca,Nick Mangold,Brandon Moore,Damien Woody,,,,,Bryan Thomas,,,Darrelle Revis,Lito Sheppard,,,,,,,,Chris Kelsay,Marcus Stroud,Paul Posluszny,Aaron Schobel,Kyle Williams,,Bryan Scott,Terrell Owens,,,Sione Pouha,,,,,,,,,,,,Jim Leonhard,,,,Shaun Ellis,David Harris,Marques Douglas,Bart Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jairus Byrd,,,,,,,,,,,
177,2009,December 6,13,Kansas City Chiefs,Denver Broncos,Todd Haley,Josh McDaniels,3-9,8-4,outdoors,grass,Denver Broncos -6.0,39.0 (over),Matt Cassel,Jamaal Charles,,,Leonard Pope,Branden Albert,Brian Waters,Rudy Niswanger,Wade Smith,Ryan O'Callaghan,,Ron Edwards,Mike Vrabel,Demorrio Williams,Corey Mays,Tamba Hali,Brandon Flowers,Brandon Carr,Mike Brown,Jon McGraw,Kyle Orton,Knowshon Moreno,,Eddie Royal,Daniel Graham,Ryan Clady,Russ Hochstein,Casey Wiegmann,Chris Kuper,Ryan Harris,,,,,Mario Haggan,,,,,,,Champ Bailey,Ryan McBean,,,,Tyson Jackson,,,Glenn Dorsey,,,,Chris Chambers,,,Ronald Fields,,,,,,,,,,,Andra Davis,Renaldo Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2009,December 6,13,Chicago Bears,St. Louis Rams,Lovie Smith,Steve Spagnuolo,5-7,1-11,outdoors,grass,Chicago Bears -9.0,41.0 (under),Jay Cutler,Matt Forte,,,Greg Olsen,Chris Williams,Frank Omiyale,Olin Kreutz,Roberto Garza,Kevin Shaffer,,Marcus Harrison,,,,,Charles Tillman,,Kevin Payne,Al Afalava,Kyle Boller,Steven Jackson,,Donnie Avery,Randy McMichael,Alex Barron,Jacob Bell,Jason Brown,Richie Incognito,Adam Goldberg,Leonard Little,Darell Scott,Clifton Ryan,James Hall,,,James Laurinaitis,Ron Bartell,Quincy Butler,James Butler,O.J. Atogwe,,,,,,Adewale Ogunleye,,Hunter Hillenmeyer,Alex Brown,,Nick Roach,Jamar Williams,Devin Hester,,,,,,Tommie Harris,Jason McKie,,,,,,,,,,,,,,,,David Vobora,,Paris Lenon,,,Josh Bullocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2009,December 6,13,Pittsburgh Steelers,Oakland Raiders,Mike Tomlin,Tom Cable,6-6,4-8,outdoors,dessograss,Pittsburgh Steelers -15.0,37.0 (over),Ben Roethlisberger,Rashard Mendenhall,,Santonio Holmes,Heath Miller,Max Starks,Chris Kemoeatu,Justin Hartwig,Trai Essex,Willie Colon,,Casey Hampton,LaMarr Woodley,James Farrior,Lawrence Timmons,James Harrison,Ike Taylor,William Gay,Tyrone Carter,Ryan Clark,Bruce Gradkowski,Justin Fargas,Luke Lawton,Johnnie Lee Higgins,Zach Miller,Mario Henderson,Robert Gallery,Samson Satele,Cooper Carlisle,Cornell Green,Richard Seymour,Tommy Kelly,Gerard Warren,Matt Shaughnessy,,,Kirk Morrison,Chris Johnson,Nnamdi Asomugha,Tyvon Branch,Michael Huff,,,,,,Nick Eason,,,Brett Keisel,,,,Hines Ward,,,,,,,,,,,,,,,,,,,,,,,Thomas Howard,,Trevor Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2009,December 6,13,Cincinnati Bengals,Detroit Lions,Marvin Lewis,Jim Schwartz,9-3,2-10,outdoors,fieldturf,Cincinnati Bengals -13.5,42.0 (under),Carson Palmer,,,,Daniel Coats,Andrew Whitworth,Nate Livings,Kyle Cook,Bobbie Williams,Dennis Roland,,,,,,,Johnathan Joseph,Leon Hall,Nedu Ndukwe,Chris Crocker,Matthew Stafford,Kevin Smith,Jerome Felton,Bryant Johnson,Will Heller,Jeff Backus,Manuel Ramirez,Dominic Raiola,Dylan Gandy,Gosder Cherilus,Andre Fluellen,,,Cliff Avril,Julian Peterson,,Larry Foote,Will Peterson,Phillip Buchanon,Marvin White,Louis Delmas,,,Grady Jackson,,,Robert Geathers,Pat Sims,Dhani Jones,Jonathan Fanene,Tank Johnson,Rey Maualuga,Keith Rivers,Laveranues Coles,,,,,,,,,,,,,,,,Cedric Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2009,December 6,13,Miami Dolphins,New England Patriots,Tony Sparano,Bill Belichick,6-6,7-5,outdoors,grass,New England Patriots -5.0,46.5 (under),Chad Henne,Ricky Williams,,,Anthony Fasano,Jake Long,Nate Garner,Joe Berger,Donald Thomas,Vernon Carey,,Paul Soliai,,,,,Vontae Davis,Sean Smith,Yeremiah Bell,Gibril Wilson,Tom Brady,Laurence Maroney,,Wes Welker,Chris Baker,Matt Light,Logan Mankins,Dan Koppen,Dan Connolly,Nick Kaczur,Ty Warren,,,Jarvis Green,Adalius Thomas,,,Darius Butler,Leigh Bodden,Brandon Meriweather,Brandon McGowan,,,,,,Kendall Langford,,,Randy Starks,,Jason Taylor,Joey Porter,Greg Camarillo,,,Vince Wilfork,,,,,,,,,,,Gary Guyton,,,,,,,,,,,,Akin Ayodele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2009,December 6,13,Carolina Panthers,Tampa Bay Buccaneers,John Fox,Raheem Morris,5-7,1-11,outdoors,grass,Carolina Panthers -3.5,40.0 (under),Matt Moore,Jonathan Stewart,,,Jeff King,Travelle Wharton,Mackenzy Bernadeau,Ryan Kalil,Keydrick Vincent,Jeff Otah,,,,,,,Chris Gamble,Richard Marshall,Chris Harris,Charles Godfrey,Josh Freeman,Cadillac Williams,,Maurice Stovall,Jerramy Stevens,Donald Penn,Jeremy Zuttah,Jeff Faine,Davin Joseph,Jeremy Trueblood,Jimmy Wilkerson,,,Stylez G. White,,,Barrett Ruud,Elbert Mack,Ronde Barber,Sabby Piscitelli,Tanard Jackson,,,Ryan Sims,,,Tyler Brayton,Hollis Thomas,Jon Beason,Julius Peppers,Damione Lewis,Na'il Diggs,James Anderson,Steve Smith,,,,,,,,,,,,,,,,,,,,,,,Quincy Black,,Geno Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2009,December 6,13,Atlanta Falcons,Philadelphia Eagles,Mike Smith,Andy Reid,6-6,8-4,dome,fieldturf,Philadelphia Eagles -4.0,43.5 (under),Chris Redman,Jerious Norwood,,,Tony Gonzalez,Will Svitek,Justin Blalock,Todd McClure,Quinn Ojinnaka,Tyson Clabo,,Thomas Johnson,,,,,Chris Owens,Chris Houston,Erik Coleman,Thomas DeCoud,Donovan McNabb,,Leonard Weaver,Reggie Brown,Alex Smith,Jason Peters,Todd Herremans,Jamaal Jackson,Nick Cole,Winston Justice,Juqua Parker,Mike Patterson,Brodrick Bunkley,Trent Cole,,,Jeremiah Trotter,Asante Samuel,Sheldon Brown,Quintin Mikell,Sean Jones,,,,,,Jamaal Anderson,,Curtis Lofton,John Abraham,,Stephen Nicholas,Mike Peterson,Roddy White,,,,,,,Ovie Mughelli,,,,,,,,,,,,,,,,,,Will Witherspoon,,,,,,,Chris Gocong,Jonathan Babineaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2009,December 6,13,Washington Redskins,New Orleans Saints,Jim Zorn,Sean Payton,3-9,12-0,outdoors,grass,New Orleans Saints -8.0,47.0 (over),Jason Campbell,Rock Cartwright,,,Fred Davis,Levi Jones,Derrick Dockery,Casey Rabach,Mike Williams,Stephon Heyer,Andre Carter,,,,,,,Fred Smoot,,LaRon Landry,Drew Brees,Pierre Thomas,,Devery Henderson,Jeremy Shockey,Jermon Bushrod,Carl Nicks,Jonathan Goodwin,Jahri Evans,Jon Stinchcomb,Charles Grant,,,Will Smith,,,Jonathan Vilma,Mike McKenzie,Malcolm Jenkins,Roman Harper,Darren Sharper,,,Sedrick Ellis,Jo-Lonn Dunbar,,Phillip Daniels,Cornelius Griffin,London Fletcher,,,,Rocky McIntosh,Malcolm Kelly,,,Remi Ayodele,,,Albert Haynesworth,,,,,,,,,,,,,,,,,,,Scott Shanle,,,,,,,,,,,,Carlos Rogers,,,,,,,,,,,,,,,,,,,,,Brian Orakpo,,,,,,,,,,
185,2009,December 6,13,Indianapolis Colts,Tennessee Titans,Jim Caldwell,Jeff Fisher,12-0,5-7,retractable roof (closed),fieldturf,Indianapolis Colts -6.0,47.0 (under),Peyton Manning,Joseph Addai,,,Dallas Clark,Tony Ugoh,Ryan Lilja,Jeff Saturday,Kyle DeVan,Ryan Diem,,,,,,,Jacob Lacey,Jerraud Powers,Melvin Bullitt,Antoine Bethea,Vince Young,Chris Johnson,Ahmard Hall,Kenny Britt,Bo Scaife,Michael Roos,Eugene Amano,Kevin Mawae,Jake Scott,David Stewart,,,,,David Thornton,,,,,Chris Hope,Michael Griffin,Nick Harper,William Hayes,Jovan Haye,,,Robert Mathis,Daniel Muir,Gary Brackett,Eric Foster,Antonio Johnson,Philip Wheeler,Clint Session,Pierre Garcon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vincent Fuller,,,,,,,,,,,,,,,,,,,,,,
186,2009,December 6,13,Jacksonville Jaguars,Houston Texans,Jack Del Rio,Gary Kubiak,7-5,5-7,outdoors,grass,Houston Texans -1.5,47.5 (under),David Garrard,Maurice Jones-Drew,,,Marcedes Lewis,Eugene Monroe,Vince Manuwai,Brad Meester,Uche Nwaneri,Eben Britton,Derrick Harvey,,,,,,,,Gerald Alexander,Reggie Nelson,Matt Schaub,Chris Brown,Vonta Leach,Kevin Walter,Joel Dreessen,Duane Brown,Kasey Studdard,Chris Myers,Chris White,Eric Winston,Antonio Smith,,,Mario Williams,,,DeMeco Ryans,Jacques Reeves,Dunta Robinson,Bernard Pollard,John Busing,,,Amobi Okoye,,,,,,,,,,Mike Sims-Walker,,,Shaun Cody,,,John Henderson,Greg Jones,,,,,,,,,,,,,,,,Brian Cushing,,Zach Diles,,,,,,,,,,,,Tyron Brackenridge,,,,,,Justin Durant,,,,,,,,,,,,,,,,,,,,,,,,,
