,date,week,year,seasonNumber,home,away,homeCoach,awayCoach,homeRecord,awayRecord,roof,surface,vegas line,over/under,homeQB,homeRB,homeWR,homeTE,homeLT,homeLG,homeC,homeRG,homeRT,homeDE,homeDT,homeLB,homeCB,homeS,awayQB,awayRB,awayWR,awayTE,awayLT,awayLG,awayC,awayRG,awayRT,awayDE,awayDT,awaySLB,awayMLB,awayWLB,awayLCB,awayRCB,awaySS,awayFS,away First Downs,home First Downs,away Rush-Yds-TDs,home Rush-Yds-TDs,away Cmp-Att-Yd-TD-INT,home Cmp-Att-Yd-TD-INT,away Sacked-Yards,home Sacked-Yards,away Net Pass Yards,home Net Pass Yards,away Total Yards,home Total Yards,away Fumbles-Lost,home Fumbles-Lost,away Turnovers,home Turnovers,away Penalties-Yards,home Penalties-Yards,away Third Down Conv.,home Third Down Conv.,away Fourth Down Conv.,home Fourth Down Conv.,away Time of Possession,home Time of Possession,awayFB,awayLDE,awayLDT,awayRDE,awayRDT,homeLCB,homeLDE,homeLILB,homeLOLB,homeLS,homeNT,homeRCB,homeRDE,homeRILB,homeROLB,homeRS,awayLLB,awayRLB,homeFB,homeFS,homeLDT,homeMLB,homeRDT,homeSLB,homeSS,homeWLB,awayG,awayT,homeLLB,homeRLB,awayL,awayLILB,awayLOLB,awayNT,awayRILB,awayROLB,homeT,awayCB,awayLB,awayS,awayUT,homeOLB,awayOLB,awayILB,homeL,homeUT,awayHB,homeXR,homeZR,awayFL,homeFL,homeSE,awayLS,awayRS,awayXR,awayZR,homeG,homeILB,awaySE,homeHB,awayDB,homeDB,awayEOLB,homeSB,awayREC,homeRD,awayOT
220,December 26,16,1999,80,Tennessee Titans,Jacksonville Jaguars,Jeff Fisher,Tom Coughlin,12-3,13-2,outdoors,grass,Jacksonville Jaguars -3.0,39.0 (over),Steve McNair,Lorenzo Neal,Yancey Thigpen,Frank Wycheck,Brad Hopkins,Bruce Matthews,Kevin Long,Benji Olson,Jon Runyan,,,,,,Mark Brunell,Fred Taylor,Jimmy Smith,Kyle Brady,Tony Boselli,Ben Coleman,John Wade,Zach Wiegert,Leon Searcy,,,Bryce Paup,Lonnie Marts,Kevin Hardy,Fernando Bryant,Aaron Beasley,Donovin Darius,Carnell Lake,16,26,18-65-1,37-148-0,12-33-196-0-3,26-39-328-5-0,4-24,0-0,172,328,237,476,1-0,0-0,3,0,4-29,4-33,1-9,11-18,0-1,0-1,21:30,38:30,Alvis Whitted,Renaldo Wynn,Gary Walker,Joel Smeenge,Seth Payne,Denard Walker,Jevon Kearse,,,,,Samari Rolle,Kenny Holmes,,,,,,Eddie George,Marcus Robertson,Josh Evans,Barron Wortham,Jason Fisk,,Blaine Bishop,,,,Eddie Robinson,Joe Bowden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,December 26,16,1999,80,Pittsburgh Steelers,Carolina Panthers,Bill Cowher,George Seifert,6-9,7-8,outdoors,astroturf,Carolina Panthers -3.5,42.5 (over),Mike Tomczak,Jerome Bettis,Hines Ward,Matt Cushing,Wayne Gandy,Alan Faneca,Roger Duffy,Brendan Stai,Shar Pourdanesh,,,,,,Steve Beuerlein,Fred Lane,Muhsin Muhammad,Wesley Walls,Clarence Jones,Matt Campbell,Frank Garcia,Anthony Redmon,Chris Terry,,,Kevin Greene,Dean Wells,Micheal Barrow,Eric Davis,Doug Evans,Brent Alexander,Mike Minter,17,21,20-119-1,44-211-2,18-35-263-2-1,13-23-94-1-1,1-7,1-12,256,82,375,293,2-2,0-0,3,1,3-15,7-60,3-10,7-15,1-3,2-2,24:39,35:21,William Floyd,Jason Peter,Tim Morabito,Chuck Wiley,Sean Gilbert,Chad Scott,Orpheus Roye,Levon Kirkland,Jason Gildon,,Jeremy Staat,Dewayne Washington,Kevin Henry,Earl Holmes,Carlos Emmons,,,,Jon Witman,Lee Flowers,,,,,Travis Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,Troy Edwards,,,,,,,,,,,,,,,
222,December 26,16,1999,80,St. Louis Rams,Chicago Bears,Dick Vermeil,Dick Jauron,13-2,6-9,dome,astroturf,St. Louis Rams -10.0,46.5 (under),Kurt Warner,Marshall Faulk,Isaac Bruce,Roland Williams,Orlando Pace,Tom Nutten,Mike Gruttadauria,Adam Timmerman,Fred Miller,,,,Dre' Bly,,Cade McNown,Curtis Enis,Marcus Robinson,Ryan Wetnight,Blake Brockermeyer,Todd Perry,Olin Kreutz,Rex Tucker,James Williams,,,Ricardo McDonald,Barry Minter,Warrick Holdman,Walt Harris,Terry Cousin,Tony Parrish,Chris Hudson,24,23,17-69-0,27-115-0,32-55-391-2-2,27-42-361-3-1,4-26,0-0,365,361,434,476,2-1,2-1,3,2,10-64,8-76,5-13,7-14,0-3,0-0,26:17,33:43,,Bryan Robinson,Jim Flanigan,Van Tuinei,Mike Wells,Todd Lyght,Kevin Carter,,,,,Dexter McCleon,Grant Wistrom,,,,,,Robert Holcombe,Devin Bush Sr.,Ray Agnew,London Fletcher,D'Marco Farr,,Billy Jenkins,,,,Mike Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,December 26,16,1999,80,New York Giants,Minnesota Vikings,Jim Fassel,Dennis Green,7-8,9-6,outdoors,astroturf,Minnesota Vikings -2.5,43.0 (over),Kerry Collins,Joe Montgomery,Ike Hilliard,Pete Mitchell,Roman Oben,Mike Rosenthal,Derek Engler,Ron Stone,Scott Gragg,,,,,,Jeff George,Robert Smith,Jake Reed,Andrew Glover,Todd Steussie,Randall McDaniel,Jeff Christy,David Dixon,Korey Stringer,,,,Ed McDaniel,,Kenny Wright,Jimmy Hitchcock,Anthony Bass,Robert Griffith,18,25,25-174-3,27-76-0,11-22-212-1-2,31-51-297-1-1,1-8,5-29,204,268,378,344,0-0,2-0,2,1,10-80,5-40,3-9,4-16,0-1,3-5,22:25,37:35,,John Randle,,Chris Doleman,,Conrad Hamilton,Michael Strahan,,,,,Jeremy Lincoln,Cedric Jones,,,,,,,Percy Ellsworth,Christian Peter,Pete Monty,Keith Hamilton,,Sam Garnes,,,,Ryan Phillips,Jessie Armstead,,,,Jerry Ball,,,,,,,Duane Clemons,,Kailee Wong,,,,,,,,,,,,,,,,,,,,,,,,
224,December 26,16,1999,80,Baltimore Ravens,Cincinnati Bengals,Brian Billick,Bruce Coslet,8-7,4-11,outdoors,grass,Baltimore Ravens -7.0,45.5 (under),Tony Banks,Priest Holmes,Qadry Ismail,Ryan Collins,Jonathan Ogden,Edwin Mulitalo,Jeff Mitchell,Jeff Blackshear,Everett Lindsay,,,,,,Jeff Blake,Corey Dillon,Darnay Scott,Tony McGee,Rod Jones,Matt O'Dwyer,Rich Braham,Jay Leeuwenburg,Willie Anderson,,,,,,Tom Carter,Artrell Hawkins,Myron Bell,Cory Hall,15,18,25-93-0,32-130-0,20-37-187-0-2,15-33-187-1-1,7-39,1-6,148,181,241,311,4-1,0-0,3,1,11-87,7-53,8-17,3-14,0-1,0-0,31:01,28:59,Clif Groce,John Copeland,Kimo von Oelhoffen,Michael Bankston,Oliver Gibson,Chris McAlister,Rob Burnett,,,,,DeRon Jenkins,Michael McCrary,,,,,,,Rod Woodson,Larry Webster,Ray Lewis,Tony Siragusa,,Kim Herring,,,,Cornell Brown,Jamie Sharper,,Brian Simmons,Steve Foley,,Takeo Spikes,,,,,,,,,,,,,,,,,,,,,,,,,Greg DeLong,,,,,,,
225,December 26,16,1999,80,Cleveland Browns,Indianapolis Colts,Chris Palmer,Jim Mora,2-14,13-2,outdoors,grass,Indianapolis Colts -13.5,41.5 (over),Ty Detmer,Karim Abdul-Jabbar,Darrin Chiaverini,Irv Smith,Steve Zahursky,Jim Pyne,Jim Bundren,Orlando Bobo,Scott Rehberg,,,,,,Peyton Manning,Edgerrin James,Marvin Harrison,Ken Dilger,Tarik Glenn,Steve McKinney,Larry Moore,Waverly Jackson,Adam Meadows,,,,Mike Barber,,Jeff Burris,Tyrone Poole,Chad Cota,Jason Belser,28,17,30-120-3,26-141-3,27-43-276-0-0,15-26-173-1-0,0-0,0-0,276,173,396,314,2-0,1-1,0,1,0-0,7-37,5-12,5-11,1-1,0-0,33:20,26:40,Marcus Pollard,Bernard Whittington,Larry Chester,Chad Bratzke,Ellis Johnson,Ryan McNeil,John Thierry,,,,,Daylon McCutcheon,Derrick Alexander,,,,Cornelius Bennett,Mike Peterson,Marc Edwards,Corey Fuller,Darius Holland,Wali Rainer,Stalin Colinet,,Marquis Smith,,,,Rahim Abdullah,Jamir Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,December 26,16,1999,80,Atlanta Falcons,Arizona Cardinals,Dan Reeves,Vince Tobin,4-11,6-9,dome,astroturf,Atlanta Falcons -2.0,38.0 (over),Chris Chandler,Byron Hanspard,Tim Dwight,O.J. Santiago,Bob Whitfield,Bob Hallen,Evan Pilgrim,Calvin Collins,Ephraim Salaam,,,,,,Jake Plummer,Mario Bates,Rob Moore,Terry Hardy,,,Aaron Graham,,,Simeon Rice,Rashod Swinger,,,,,,,,17,22,24-77-2,39-163-3,15-26-217-0-2,14-23-230-1-0,1-5,0-0,212,230,289,393,1-0,1-0,2,0,8-57,4-24,5-10,5-11,0-2,1-1,24:53,35:07,Joel Makovicka,,,,,Ray Buchanan,Patrick Kerney,,,,,Ronnie Bradford,Chuck Smith,,,,,,,Eugene Robinson,Travis Hall,Jessie Tuggle,Shane Dronett,Henri Crockett,Gerald McBurrows,Keith Brooking,Chris Dishman,James Dexter,,,,,,,,,,Aeneas Williams,Ronald McKinnon,Kwamie Lassiter,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,December 26,16,1999,80,New England Patriots,Buffalo Bills,Pete Carroll,Wade Phillips,7-8,10-5,outdoors,grass,Buffalo Bills -3.0,37.5 (under),Drew Bledsoe,Terry Allen,Shawn Jefferson,Ben Coates,Bruce Armstrong,Heath Irwin,Damien Woody,Todd Rucci,Zefross Moss,,,,,,Doug Flutie,Thurman Thomas,Eric Moulds,Bobby Collins,John Fina,Ruben Brown,Jerry Ostroski,Dusty Zeigler,Robert Hicks,,,,,,Antoine Winfield,Thomas Smith,Henry Jones,Kurt Schulz,23,14,41-168-1,34-158-1,22-35-212-0-0,10-21-101-0-0,3-6,6-34,206,67,374,225,3-3,1-1,3,1,4-30,5-25,9-17,2-14,0-2,0-0,42:32,30:40,,Phil Hansen,,Bruce Smith,,Kato Serwanga,Brandon Mitchell,,,,,Tebucky Jones,Willie McGinest,,,,,,Tony Carter,Chris Carter,Chad Eaton,Ted Johnson,Henry Thomas,Chris Slade,Lawyer Milloy,Tedy Bruschi,,,,,,John Holecek,Sam Rogers,Ted Washington,Sam Cowart,Gabe Northern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,December 26,16,1999,80,San Diego Chargers,Oakland Raiders,Mike Riley,Jon Gruden,7-8,7-8,outdoors,grass,Oakland Raiders -3.0,38.0 (over),Jim Harbaugh,Jermaine Fazande,Reggie Davis,Freddie Jones,John Jackson,Aaron Taylor,Roman Fortin,DeMingo Graham,Vaughn Parker,,,,,,Rich Gannon,Tyrone Wheatley,Tim Brown,Rickey Dudley,Mo Collins,Steve Wisniewski,Barret Robbins,Barry Sims,Lincoln Kennedy,,,,Greg Biekert,,Charles Woodson,Eric Allen,Anthony Newman,Charles Mincy,18,17,24-46-1,21-49-0,16-33-266-1-1,23-36-325-2-1,3-18,4-32,248,293,294,342,0-0,5-0,1,1,13-100,8-91,4-13,3-12,0-0,1-2,31:30,28:30,Jon Ritchie,James Harris,Russell Maryland,Lance Johnstone,Darrell Russell,Darryll Lewis,Albert Fontenot,,,,,Jason Perry,Raylee Johnson,,,,Eric Barton,Richard Harvey,Fred McCrary,Mike Dumas,Norman Hand,,John Parrella,,Greg Jackson,,,,,,,,,,,,,,,,,Lewis Bush,,,,,,,,,,,,,,,,Eric Hill,,,,,,,,,
229,December 26,16,1999,80,Seattle Seahawks,Kansas City Chiefs,Mike Holmgren,Gunther Cunningham,9-6,9-6,dome,astroturf,Seattle Seahawks -3.0,43.0 (under),Jon Kitna,Ricky Watters,Sean Dawkins,Christian Fauria,Walter Jones,Pete Kendall,Chris Gray,Brian Habib,Grant Williams,,,,Willie Williams,,Elvis Grbac,Bam Morris,Andre Rison,Tony Gonzalez,John Tait,Dave Szott,Tim Grunhard,Will Shields,Victor Riley,,,,,,,,Reggie Tongue,Jerome Woods,17,17,22-72-0,28-60-0,22-42-254-2-3,18-30-216-2-0,4-24,3-9,230,207,302,267,2-0,0-0,3,0,11-64,5-55,6-16,2-14,0-1,0-0,28:29,31:31,Tony Richardson,Eric Hicks,Chester McGlockton,Leslie O'Neal,Tom Barndt,,Michael Sinclair,,,,,,Phillip Daniels,,,,,,Reggie Brown,Jay Bellamy,Sam Adams,Anthony Simmons,Cortez Kennedy,,Darryl Williams,,,,,,,,,,,,,Cris Dishman,Marvcus Patton,,,Chad Brown,,,,,,,,,,,,,,,,,,,,,,,,,
230,December 26,16,1999,80,Tampa Bay Buccaneers,Green Bay Packers,Tony Dungy,Ray Rhodes,10-5,7-8,outdoors,grass,Tampa Bay Buccaneers -3.5,37.0 (over),Shaun King,Warrick Dunn,Jacquez Green,Dave Moore,Paul Gruber,Kevin Dogins,Tony Mayberry,Frank Middleton,Jerry Wunsch,,Warren Sapp,,,,Brett Favre,Dorsey Levens,Bill Schroeder,Jeff Thomason,Mike Wahle,Raleigh McKenzie,Frank Winters,Marco Rivera,Earl Dotson,,Santana Dotson,,Bernardo Harris,,Mike McKenzie,Tyrone Williams,LeRoy Butler,Darren Sharper,14,17,12-12-0,37-124-2,25-48-234-1-2,18-31-150-1-1,1-3,0-0,231,150,243,274,3-2,0-0,4,1,2-20,2-25,6-15,7-16,0-1,1-1,23:53,36:07,William Henderson,Vaughn Booker,,Vonnie Holliday,,Donnie Abraham,Chidi Ahanotu,,,,Brad Culpepper,Ronde Barber,Steve White,,,,,,Mike Alstott,Damien Robinson,,Hardy Nickerson,,Shelton Quarles,John Lynch,Derrick Brooks,,,,,,,George Koonce,Gilbert Brown,,Jude Waddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,December 26,16,1999,80,San Francisco 49ers,Washington Redskins,Steve Mariucci,Norv Turner,4-11,9-6,outdoors,grass,Washington Redskins -7.0,47.5 (under),Jeff Garcia,Charlie Garner,Terrell Owens,Greg Clark,Dave Fiore,Ray Brown,Chris Dalman,Jeremy Newberry,Derrick Deese,,,,,,Brad Johnson,Skip Hicks,Albert Connell,Stephen Alexander,Andy Heck,Keith Sims,Cory Raymer,Tre' Johnson,Jon Jansen,,,,Derek Smith,,Champ Bailey,Darrell Green,Sam Shade,Leomont Evans,23,24,17-57-1,37-250-1,32-47-471-2-1,17-30-168-1-1,3-17,0-0,454,168,511,418,2-0,1-1,1,2,6-38,1-10,4-13,5-12,0-1,0-0,29:30,32:30,Larry Centers,Anthony Cook,Dan Wilkinson,Marco Coleman,Dana Stubblefield,Pierson Prioleau,Junior Bryant,Winfred Tubbs,Lee Woodall,,,Ramos McDonald,Gabe Wilkins,Ken Norton Jr.,,,Greg Jones,Shawn Barber,Fred Beasley,Lance Schulters,Bryant Young,,Brentson Buckner,,Tim McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,December 27,16,1999,80,Miami Dolphins,New York Jets,Jimmy Johnson,Bill Parcells,9-6,7-8,outdoors,grass,Miami Dolphins -3.5,37.0 (over),Dan Marino,J.J. Johnson,Tony Martin,Oronde Gadsden,Richmond Webb,Mark Dixon,Tim Ruddy,Kevin Gogan,James Brown,,,,,,Ray Lucas,Curtis Martin,Wayne Chrebet,Fred Baxter,Jumbo Elliott,Kerry Jenkins,Kevin Mawae,Randy Thomas,Ryan Young,,,,,,Aaron Glenn,Marcus Coleman,,,16,25,25-101-1,24-100-1,11-23-190-3-0,29-52-322-3-3,1-1,0-0,189,322,290,422,1-1,1-0,1,3,5-44,4-28,5-11,6-15,1-1,2-2,24:32,35:28,Richie Anderson,Rick Lyle,,Anthony Pleasant,,Terrell Buckley,Trace Armstrong,,,,,Sam Madison,Jason Taylor,,,,,,,Brock Marion,Rich Owens,Zach Thomas,Lorenzo Bromell,,Shawn Wooden,,,,,,,Dwayne Gordon,Mo Lewis,Jason Ferguson,Marvin Jones,Roman Phifer,,,,,,,,,,,,,,,,,Victor Green,Omar Stoutmire,,,,,,,,Jerry Wilson,,,,,
233,January 2,17,2000,80,Jacksonville Jaguars,Cincinnati Bengals,Tom Coughlin,Bruce Coslet,14-2,4-12,outdoors,grass,Jacksonville Jaguars -9.0,39.5 (under),Jay Fiedler,Fred Taylor,Jimmy Smith,Damon Jones,Tony Boselli,Rich Tylski,John Wade,Zach Wiegert,Leon Searcy,,,,,,Jeff Blake,Michael Basnight,Darnay Scott,Tony McGee,Mike Goff,Matt O'Dwyer,Rich Braham,Jay Leeuwenburg,Jamain Stephens,,,,,,Tom Carter,Artrell Hawkins,Myron Bell,Cory Hall,13,30,18-110-1,36-135-2,13-23-141-0-2,28-39-317-1-0,3-15,2-12,126,305,236,440,0-0,1-1,2,1,6-64,8-49,1-7,8-14,0-1,0-0,22:23,37:37,Clif Groce,John Copeland,Kimo von Oelhoffen,Michael Bankston,Oliver Gibson,Fernando Bryant,Renaldo Wynn,,,,,Aaron Beasley,Tony Brackens,,,,,,Daimon Shelton,Carnell Lake,Gary Walker,Lonnie Marts,Seth Payne,Bryce Paup,Donovin Darius,Kevin Hardy,,,,,,Brian Simmons,Steve Foley,,Takeo Spikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,January 2,17,2000,80,Kansas City Chiefs,Oakland Raiders,Gunther Cunningham,Jon Gruden,9-7,8-8,outdoors,grass,Kansas City Chiefs -5.0,39.0 (over),Elvis Grbac,Bam Morris,Andre Rison,Tony Gonzalez,Glenn Parker,Dave Szott,Tim Grunhard,Will Shields,Victor Riley,,,,,,Rich Gannon,Jon Ritchie,James Jett,Rickey Dudley,Barry Sims,Steve Wisniewski,Barret Robbins,Gennaro DiNapoli,Darryl Ashmore,James Harris,Russell Maryland,,Greg Biekert,,,,Anthony Newman,Charles Mincy,21,25,30-106-1,38-189-0,25-47-324-3-2,20-39-243-3-0,4-22,1-3,302,240,408,429,0-0,1-1,2,1,5-35,5-33,5-18,7-17,1-1,0-0,33:26,29:47,,,,,,Cris Dishman,Eric Hicks,,Derrick Thomas,,,James Hasty,Leslie O'Neal,,Donnie Edwards,,,,Tony Richardson,Jerome Woods,Chester McGlockton,Marvcus Patton,Dan Williams,,Reggie Tongue,,,,,,,,,,,,,Charles Woodson,,,,,Travian Smith,,,,,,,,Derrick Alexander,,,,,,,,,,,,,,,,
235,January 2,17,2000,80,Green Bay Packers,Arizona Cardinals,Ray Rhodes,Vince Tobin,8-8,6-10,outdoors,grass,Green Bay Packers -7.5,38.0 (over),Brett Favre,Dorsey Levens,Bill Schroeder,Jeff Thomason,Mike Wahle,Raleigh McKenzie,Frank Winters,Marco Rivera,Earl Dotson,,,,,,Jake Plummer,Mario Bates,Rob Moore,Terry Hardy,Matt Joyce,James Dexter,Aaron Graham,Chris Dishman,Anthony Clement,,,,Ronald McKinnon,,Aeneas Williams,Tom Knight,Pat Tillman,Kwamie Lassiter,30,26,24-80-1,28-176-4,35-57-396-2-3,21-34-311-2-1,3-12,2-12,384,299,464,475,2-1,2-0,4,1,3-20,3-20,8-15,3-9,0-2,0-2,32:00,28:00,Joel Makovicka,Tom Burke,Corey Sears,Simeon Rice,Jerry Drake,Mike McKenzie,Cletidus Hunt,,George Koonce,,Gilbert Brown,Tyrone Williams,Vonnie Holliday,,Jude Waddy,,Rob Fredrickson,Mark Maddox,William Henderson,Darren Sharper,,Bernardo Harris,,,LeRoy Butler,,,,,,,,,,,,Santana Dotson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,January 2,17,2000,80,Carolina Panthers,New Orleans Saints,George Seifert,Mike Ditka,8-8,3-13,outdoors,grass,Carolina Panthers -8.5,46.5 (over),Steve Beuerlein,Tim Biakabutuka,Muhsin Muhammad,Wesley Walls,,,Frank Garcia,,,Chuck Wiley,Sean Gilbert,Micheal Barrow,Eric Davis,Mike Minter,Jake Delhomme,Ricky Williams,Eddie Kennison,,,,Jerry Fontenot,,,Wayne Martin,La'Roi Glover,,,,,,,,22,18,25-105-1,14-67-0,26-49-243-1-4,22-41-322-5-0,3-13,6-34,230,288,335,355,0-0,1-1,4,1,6-54,9-75,4-14,2-13,1-3,1-2,34:15,25:45,Josh Wilcox,,,,,,,,,,,,,,,,,,William Floyd,,,,,,,,Chris Naeole,Willie Roaf,,,,,,,,,Clarence Jones,Ashley Ambrose,Keith Mitchell,Rob Kelly,,,,,,,,,,,,,,,,,Chris Terry,,,,,,,,,,
237,January 2,17,2000,80,Chicago Bears,Tampa Bay Buccaneers,Dick Jauron,Tony Dungy,6-10,11-5,outdoors,grass,Tampa Bay Buccaneers -3.5,34.0 (under),Cade McNown,James Allen,Marcus Robinson,Alonzo Mayes,Blake Brockermeyer,Todd Perry,Olin Kreutz,Chris Villarrial,James Williams,,,,,,Shaun King,Warrick Dunn,Jacquez Green,Dave Moore,Paul Gruber,Kevin Dogins,Tony Mayberry,Frank Middleton,Jerry Wunsch,,Warren Sapp,Shelton Quarles,Hardy Nickerson,Derrick Brooks,Donnie Abraham,Ronde Barber,John Lynch,Damien Robinson,16,13,40-143-1,18-71-0,18-24-178-1-0,20-42-196-0-1,1-3,2-10,175,186,318,257,1-0,2-1,0,2,3-30,2-10,6-16,0-12,0-1,1-4,36:44,23:16,Mike Alstott,Chidi Ahanotu,,Steve White,,Jerry Azumah,Bryan Robinson,,,,,Terry Cousin,Van Tuinei,,,,,,,Chris Hudson,Jim Flanigan,Barry Minter,Mike Wells,Ricardo McDonald,Tony Parrish,Warrick Holdman,,,,,,,,Brad Culpepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,January 2,17,2000,80,Buffalo Bills,Indianapolis Colts,Wade Phillips,Jim Mora,11-5,13-3,outdoors,astroturf,Indianapolis Colts -1.5,42.0 (under),Rob Johnson,Antowain Smith,Eric Moulds,Jay Riemersma,John Fina,Ruben Brown,Bill Conaty,Dusty Zeigler,Robert Hicks,,,,,,Peyton Manning,Edgerrin James,Marvin Harrison,Marcus Pollard,Tarik Glenn,Steve McKinney,Larry Moore,Waverly Jackson,Adam Meadows,,,,Mike Barber,,Jeff Burris,Tyrone Poole,Chad Cota,Jason Belser,13,23,19-44-0,31-132-2,21-37-182-0-1,24-32-287-2-0,0-0,0-0,182,287,226,419,0-0,0-0,1,0,2-23,3-25,6-14,7-12,0-1,0-0,27:23,32:37,,Bernard Whittington,Larry Chester,Chad Bratzke,Ellis Johnson,Antoine Winfield,Marcellus Wiley,John Holecek,Sam Rogers,,Ted Washington,Thomas Smith,Bruce Smith,Sam Cowart,Gabe Northern,,Cornelius Bennett,Mike Peterson,,Kurt Schulz,,,,,Henry Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,January 2,17,2000,80,New York Jets,Seattle Seahawks,Bill Parcells,Mike Holmgren,8-8,9-7,outdoors,astroturf,New York Jets -1.0,38.0 (under),Ray Lucas,Curtis Martin,Keyshawn Johnson,Fred Baxter,Jumbo Elliott,Kerry Jenkins,Kevin Mawae,Randy Thomas,Ryan Young,,,,,,Jon Kitna,Ricky Watters,Sean Dawkins,Christian Fauria,Walter Jones,Pete Kendall,Chris Gray,Brian Habib,Grant Williams,,,,Anthony Simmons,,,,Darryl Williams,Jay Bellamy,14,20,12-33-0,41-177-1,21-45-237-0-2,15-26-211-0-2,1-4,1-9,233,202,266,379,0-0,0-0,2,2,5-44,3-25,2-12,5-14,1-1,0-1,22:27,37:33,,Michael Sinclair,Sam Adams,Phillip Daniels,Cortez Kennedy,Aaron Glenn,Rick Lyle,,Mo Lewis,Victor Green,Ernie Logan,Marcus Coleman,Anthony Pleasant,Marvin Jones,Roman Phifer,Steve Atwater,,,Richie Anderson,,Jason Ferguson,,,,,,,,,,,,,,,,,Willie Williams,,,,,Chad Brown,,,,,,,,,,,,,,,,,,,,,,,,
240,January 2,17,2000,80,New England Patriots,Baltimore Ravens,Pete Carroll,Brian Billick,8-8,8-8,outdoors,grass,Baltimore Ravens -1.0,37.5 (under),Drew Bledsoe,Lamont Warren,Shawn Jefferson,Ben Coates,Bruce Armstrong,Max Lane,Damien Woody,Todd Rucci,Zefross Moss,,,,,,Tony Banks,Priest Holmes,Patrick Johnson,A.J. Ofodile,Jonathan Ogden,Edwin Mulitalo,Jeff Mitchell,Jeff Blackshear,Everett Lindsay,,,,Ray Lewis,,Chris McAlister,DeRon Jenkins,Kim Herring,Rod Woodson,23,12,23-119-0,22-49-0,26-40-251-0-2,15-26-108-1-1,7-57,2-6,194,102,313,151,2-2,0-0,4,1,9-60,3-59,3-12,4-12,0-2,0-1,33:14,26:46,Charles Evans,Rob Burnett,Larry Webster,Michael McCrary,Tony Siragusa,Kato Serwanga,Brandon Mitchell,,,,,Terry Billups,Willie McGinest,,,,Cornell Brown,Jamie Sharper,,Tony George,Chad Eaton,Ted Johnson,Henry Thomas,Chris Slade,Lawyer Milloy,Tedy Bruschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,January 2,17,2000,80,Philadelphia Eagles,St. Louis Rams,Andy Reid,Dick Vermeil,5-11,13-3,outdoors,astroturf,St. Louis Rams -8.0,42.0 (over),Donovan McNabb,Duce Staley,Dietrich Jells,,Tra Thomas,Doug Brzezinski,Steve Everitt,Jeff Dellenbach,Lonnie Palelei,,,,,,Kurt Warner,Marshall Faulk,Torry Holt,Roland Williams,Orlando Pace,Tom Nutten,Mike Gruttadauria,Adam Timmerman,Fred Miller,,,,London Fletcher,,Todd Lyght,Dexter McCleon,Billy Jenkins,Devin Bush Sr.,20,13,26-201-1,23-51-0,21-40-277-3-4,15-32-179-3-2,5-38,3-23,239,156,440,207,3-3,1-0,7,2,5-54,8-65,4-13,4-16,0-0,0-0,33:01,26:59,,Kevin Carter,Ray Agnew,Grant Wistrom,D'Marco Farr,Troy Vincent,Greg Jefferson,,,,,Al Harris,Mike Mamula,,,,Mike Jones,,Cecil Martin,Brian Dawkins,Hollis Thomas,Jeremiah Trotter,Steve Martin,,Tim Hauck,,,,Barry Gardner,William Thomas,,,,,,,,Dre' Bly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,January 2,17,2000,80,Minnesota Vikings,Detroit Lions,Dennis Green,Bobby Ross,10-6,8-8,dome,astroturf,Minnesota Vikings -7.0,48.5 (under),Jeff George,Robert Smith,Randy Moss,Andrew Glover,Todd Steussie,Randall McDaniel,Jeff Christy,David Dixon,Korey Stringer,,,,,,Charlie Batch,,Germane Crowell,David Sloan,Mike Compton,Tony Semple,Eric Beverly,Jeff Hartings,Barrett Brooks,,,Allen Aldridge,Stephen Boyd,Chris Claiborne,Bryant Westbrook,Robert Bailey,Ron Rice,Mark Carrier,20,20,14-16-0,30-137-2,31-46-341-2-1,14-24-275-1-2,7-55,5-33,286,242,302,379,1-1,2-1,2,3,4-47,7-45,11-17,6-9,1-1,0-0,30:42,29:18,,Robert Porcher,,Tracy Scroggins,,Kenny Wright,Duane Clemons,,,,Tony Williams,Jimmy Hitchcock,Chris Doleman,,,,,,,Robert Griffith,,Ed McDaniel,,,Anthony Bass,,,,,,,,,James Jones,,,,,,,Kelvin Pritchett,Dwayne Rudd,,,,John Randle,Ron Rivers,,,,,,,,Johnnie Morton,,,,,,,Robert Tate,,,,,
