,year,date,week,home,away,homeCoach,awayCoach,homeRecord,awayRecord,roof,surface,vegas line,over/under,homeQB,homeRB,homeWR,homeTE,homeLT,homeLG,homeC,homeRG,homeRT,homeLDE,homeDT,homeNT,homeRDE,homeMLB,homeWLB,homeLCB,homeCB,homeRCB,homeSS,homeFS,awayQB,awayRB,awayFB,awayWR,awayTE,awayLT,awayLG,awayC,awayRG,awayRT,awayDE,awayNT,awayRUSH,awayWILL,awayMIKE,awaySAM,awayLCB,awayCB,awayRCB,awaySS,awayFS,awayDT,awayMLB,awaySLB,awayWLB,homeDE,homeLILB,homeLOLB,homeRILB,homeROLB,awayHB,awayLDE,awayRDE,homeOLB,awayLB,awayS,homeILB,awayDB,homeSLB,homeFB,homeMIKE,homeRUSH,homeWILL,awayLILB,awayLOLB,awayRILB,awayROLB,awayOLB,homeNB,homeS,homeEND,homeLB,homeT,awayLDT,awayRDT,homeLDT,homeRDT,awayILB,homeLLB,homeRLB,awayBLB,homeJLB,awayEND,awayT,homeDB,awayJLB,homeBLB,homeSAM,awayLLB,awayRLB,homeHB,homeTE/F,homeUT,awayG,awayWIL,awayLOT,awayROT,homeLOT,homeROT,awayNB,homeWIL,awayILBV,awayUT,awayOL,home2,homeDL,awayOT,homeH-B
231,2013,December 22,16,Washington Redskins,Dallas Cowboys,Mike Shanahan,Jason Garrett,3-12,8-7,outdoors,grass ,Dallas Cowboys -2.5,51.0 (under),Kirk Cousins,Alfred Morris,Pierre Garcon,Niles Paul,Trent Williams,Kory Lichtensteiger,Will Montgomery,Chris Chester,Tyler Polumbus,,,Barry Cofield,Chris Baker,London Fletcher,,DeAngelo Hall,E.J. Biggers,Josh Wilson,,Brandon Meriweather,Tony Romo,DeMarco Murray,,Dez Bryant,Jason Witten,Tyron Smith,Ronald Leary,Travis Frederick,Mackenzy Bernadeau,Doug Free,,,,,,,Brandon Carr,,Orlando Scandrick,Jeff Heath,Barry Church,Nick Hayden,DeVonte Holloman,Kyle Wilber,Bruce Carter,,,Ryan Kerrigan,,Brian Orakpo,,George Selvie,DeMarcus Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perry Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2013,December 22,16,Carolina Panthers,New Orleans Saints,Ron Rivera,Sean Payton,11-4,10-5,outdoors,grass ,Carolina Panthers -3.0,44.5 (under),Cam Newton,DeAngelo Williams,Steve Smith,Greg Olsen,Jordan Gross,Travelle Wharton,Ryan Kalil,Nate Chandler,Byron Bell,Charles Johnson,,,Frank Alexander,Luke Kuechly,,Captain Munnerlyn,Drayton Florence,Melvin White,Quintin Mikell,Mike Mitchell,Drew Brees,Pierre Thomas,,Kenny Stills,Jimmy Graham,Terron Armstead,Ben Grubbs,Brian De La Puente,Jahri Evans,Zach Strief,,Brodrick Bunkley,,,,,Corey White,,Keenan Lewis,,,,,,,,,,,,,Akiem Hicks,Cameron Jordan,,,Malcolm Jenkins,,,Thomas Davis,Mike Tolbert,,,,,,,,Parys Haralson,,,,,,,,Colin Cole,Star Lotulelei,Curtis Lofton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2013,December 22,16,Detroit Lions,New York Giants,Jim Schwartz,Tom Coughlin,7-8,6-9,dome,fieldturf ,Detroit Lions -9.0,47.0 (under),Matthew Stafford,Reggie Bush,Calvin Johnson,,Riley Reiff,Rob Sims,Dominic Raiola,Larry Warford,LaAdrian Waddle,,Ndamukong Suh,,,Stephen Tulloch,,Bill Bentley,,Jonte Green,Glover Quin,Louis Delmas,Eli Manning,Andre Brown,John Conner,Hakeem Nicks,Brandon Myers,Will Beatty,James Brewer,Kevin Boothe,Brandon Mosley,Justin Pugh,,,,,,,Trumaine McBride,,Prince Amukamara,Antrel Rolle,Will Hill,,Jon Beason,,Spencer Paysinger,Willie Young,,,,,,Justin Tuck,Mathias Kiwanuka,Ashlee Palmer,,Ryan Mundy,,,,,,,,,,,,,,,,,Corey Hilliard,Linval Joseph,Cullen Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2013,December 22,16,Seattle Seahawks,Arizona Cardinals,Pete Carroll,Bruce Arians,12-3,10-5,outdoors,fieldturf ,Seattle Seahawks -9.0,42.5 (under),Russell Wilson,Marshawn Lynch,Golden Tate,Zach Miller,Russell Okung,Paul McQuistan,Max Unger,Michael Bowie,Breno Giacomini,Red Bryant,,,Chris Clemons,Bobby Wagner,,Richard Sherman,,Byron Maxwell,Kam Chancellor,Earl Thomas,Carson Palmer,Rashard Mendenhall,,Larry Fitzgerald,Jake Ballard,Bradley Sowell,Daryn Colledge,Lyle Sendlein,Paul Fanaika,Eric Winston,Calais Campbell,Dan Williams,,John Abraham,,Matt Shaughnessy,Patrick Peterson,,Jerraud Powers,Yeremiah Bell,Tony Jefferson,Darnell Dockett,,,,,,,,,,,,Malcolm Smith,,,,,,Michael Robinson,,,,,,,,,,,,,,,,Tony McDaniel,Brandon Mebane,Karlos Dansby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2013,December 22,16,Green Bay Packers,Pittsburgh Steelers,Mike McCarthy,Mike Tomlin,7-7-1,7-8,outdoors,grass ,Green Bay Packers -2.0,43.5 (over),Matt Flynn,Eddie Lacy,Jordy Nelson,Andrew Quarless,David Bakhtiari,Josh Sitton,Evan Dietrich-Smith,T.J. Lang,Don Barclay,B.J. Raji,,Ryan Pickett,,Brad Jones,,Tramon Williams,Micah Hyde,Sam Shields,Morgan Burnett,M.D. Jennings,Ben Roethlisberger,Le'Veon Bell,,Emmanuel Sanders,Matt Spaeth,Kelvin Beachum,Ramon Foster,Cody Wallace,David DeCastro,Marcus Gilbert,Brett Keisel,,,,,,Cortez Allen,William Gay,Ike Taylor,Troy Polamalu,Ryan Clark,,,,,,,Mike Neal,,Clay Matthews,,,,,,,,,,,,,,Terence Garvin,Jason Worilds,Lawrence Timmons,Chris Carter,,,,,,,,,,,,,,,,,,,,A.J. Hawk,,,,,,,,,,,,,,,,,,,,,
236,2013,December 22,16,Baltimore Ravens,New England Patriots,John Harbaugh,Bill Belichick,8-7,11-4,outdoors,sportturf,Baltimore Ravens -1.5,45.5 (over),Joe Flacco,Ray Rice,Torrey Smith,Ed Dickson,Michael Oher,Marshal Yanda,Gino Gradkowski,A.Q. Shipley,Eugene Monroe,,Arthur Jones,Haloti Ngata,,Jameel McClain,,Lardarius Webb,,Jimmy Smith,James Ihedigbo,Matt Elam,Tom Brady,LeGarrette Blount,,Aaron Dobson,Michael Hoomanawanui,Logan Mankins,Josh Kline,Ryan Wendell,Dan Connolly,Marcus Cannon,,,,,,,Aqib Talib,,Logan Ryan,,,Sealver Siliga,,,,Chris Canty,,,,,,Rob Ninkovich,Chandler Jones,Terrell Suggs,Dont'a Hightower,Devin McCourty,,,Courtney Upshaw,Vonta Leach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2013,December 22,16,San Diego Chargers,Oakland Raiders,Mike McCoy,Dennis Allen,8-7,4-11,outdoors,grass ,San Diego Chargers -9.0,50.0 (under),Philip Rivers,Ryan Mathews,Keenan Allen,John Phillips,King Dunlap,Chad Rinehart,Nick Hardwick,Jeromey Clary,D.J. Fluker,Kendall Reyes,Sean Lissemore,,Corey Liuget,,,Richard Marshall,,Shareece Wright,Marcus Gilchrist,Eric Weddle,Matt McGloin,Rashad Jennings,Marcel Reece,Denarius Moore,Jeron Mastrud,Jared Veldheer,Khalif Barnes,Stefen Wisniewski,Mike Brisiel,Tony Pashos,,Stacy McGee,,,,,Mike Jenkins,,Tracy Porter,Brandian Ross,Charles Woodson,Pat Sims,Nick Roach,Sio Moore,Kevin Burnett,,,,,,,Vance Walker,Lamarr Houston,Jarret Johnson,,,Donald Butler,,,Le'Ron McClain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2013,December 22,16,Philadelphia Eagles,Chicago Bears,Chip Kelly,Marc Trestman,9-6,8-7,outdoors,grass ,Philadelphia Eagles -3.0,53.5 (over),Nick Foles,LeSean McCoy,DeSean Jackson,James Casey,Jason Peters,Evan Mathis,Jason Kelce,Todd Herremans,Lane Johnson,Cedric Thornton,,Bennie Logan,Fletcher Cox,,,Bradley Fletcher,,Cary Williams,Nate Allen,Patrick Chung,Jay Cutler,Matt Forte,,Alshon Jeffery,Eben Britton,Jermon Bushrod,Matt Slauson,Roberto Garza,Kyle Long,Jordan Mills,,Corey Wootton,,,,,Tim Jennings,,Zackary Bowman,Major Wright,Chris Conte,Jay Ratliff,Jonathan Bostic,James Anderson,Lance Briggs,,,Connor Barwin,,Trent Cole,,Shea McClellin,Julius Peppers,,,,Mychal Kendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2013,December 23,16,San Francisco 49ers,Atlanta Falcons,Jim Harbaugh,Mike Smith,11-4,4-11,outdoors,grass ,San Francisco 49ers -14.5,46.0 (over),Colin Kaepernick,Frank Gore,Michael Crabtree,Vance McDonald,Joe Staley,Mike Iupati,Jonathan Goodwin,Alex Boone,Anthony Davis,,,Glenn Dorsey,,,,Carlos Rogers,,Tramaine Brock,Donte Whitner,Eric Reid,Matt Ryan,Steven Jackson,Patrick DiMarco,Roddy White,Levine Toilolo,Lamar Holmes,Justin Blalock,Joe Hawley,Peter Konz,Ryan Schraeder,,,,,,,,Robert Alford,,,,Corey Peters,Paul Worrilow,,,,,,,,,Jonathan Massaquoi,Peria Jerry,Aldon Smith,,Thomas DeCoud,NaVorro Bowman,,,,,,,,,,,Joplo Bartu,,,,,,,,Ray McDonald,Justin Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2013,December 29,17,Pittsburgh Steelers,Cleveland Browns,Mike Tomlin,Rob Chudzinski,8-8,4-12,outdoors,grass ,Pittsburgh Steelers -9.5,44.5 (under),Ben Roethlisberger,Le'Veon Bell,Jerricho Cotchery,Heath Miller,Kelvin Beachum,Ramon Foster,Cody Wallace,David DeCastro,Marcus Gilbert,,,Steve McLendon,,,,Cortez Allen,,Ike Taylor,Troy Polamalu,Ryan Clark,Jason Campbell,Edwin Baker,,Josh Gordon,Gary Barnidge,Joe Thomas,Garrett Gilkey,Alex Mack,John Greco,Mitchell Schwartz,,,,,,,Leon McFadden,,Buster Skrine,T.J. Ward,Tashaun Gipson,Ahtyba Rubin,,,,Cameron Heyward,Vince Williams,Stevenson Sylvester,Lawrence Timmons,Jarvis Jones,,,,,,,,Julian Posey,,,,,,,,,,Paul Kruger,,,,,,,,,,D'Qwell Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2013,December 29,17,Tennessee Titans,Houston Texans,Mike Munchak,Wade Phillips,7-9,2-14,outdoors,grass ,Tennessee Titans -6.5,44.5 (under),Ryan Fitzpatrick,Chris Johnson,Kendall Wright,Craig Stevens,Michael Roos,Andy Levitre,Brian Schwenke,Chance Warmack,Byron Stingily,,Sammie Lee Hill,,,Moise Fokou,Zach Brown,,Jason McCourty,,Bernard Pollard,Michael Griffin,Matt Schaub,Jonathan Grimes,,DeAndre Hopkins,Ryan Griffin,Duane Brown,Wade Smith,Chris Myers,Brandon Brooks,Derek Newton,J.J. Watt,Earl Mitchell,,,,,Kareem Jackson,,Brice McCain,D.J. Swearinger,Shiloh Keo,,Jeff Tarpinian,Brooks Reed,Whitney Mercilus,Ropati Pitoitua,,,,,,,,,,,,,Akeem Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2013,December 29,17,Miami Dolphins,New York Jets,Joe Philbin,Rex Ryan,8-8,8-8,outdoors,grass ,Miami Dolphins -7.0,41.0 (under),Ryan Tannehill,Lamar Miller,Brian Hartline,Charles Clay,Bryant McKinnie,Nate Garner,Mike Pouncey,John Jerry,Tyson Clabo,Cameron Wake,Randy Starks,,Jared Odrick,Dannell Ellerbe,,,Brent Grimes,,,,Geno Smith,Chris Ivory,,Santonio Holmes,Jeff Cumberland,D'Brickashaw Ferguson,Brian Winters,Nick Mangold,Willie Colon,Austin Howard,,Damon Harrison,,Demario Davis,David Harris,,,Dee Milliner,,,,Sheldon Richardson,,,,,,Philip Wheeler,,Koa Misi,,,,,,Dawan Landry,,,,,,,,,,,,Quinton Coples,,Reshad Jones,,,,,,,,,,,,,Muhammad Wilkerson,,,,,,,,,,,,,,,,,,,,,,,,,
243,2013,December 29,17,Indianapolis Colts,Jacksonville Jaguars,Chuck Pagano,Gus Bradley,11-5,4-12,retractable roof (closed),fieldturf ,Indianapolis Colts -11.5,45.0 (under),Andrew Luck,Donald Brown,T.Y. Hilton,Coby Fleener,Anthony Castonzo,Hugh Thornton,Samson Satele,Jeff Linkenbach,Gosder Cherilus,,Fili Moala,Aubrayo Franklin,,,,Darius Butler,,Vontae Davis,Antoine Bethea,LaRon Landry,Chad Henne,Jordan Todman,,Mike Brown,Marcedes Lewis,Cameron Bradfield,Jacques McClendon,Brad Meester,Uche Nwaneri,Austin Pasztor,Jason Babin,,,,,,Will Blackmon,Mike Harris,Alan Ball,Johnathan Cyprien,Josh Evans,Sen'Derrick Marks,Paul Posluszny,,,Ricardo Mathews,,,,,,Tyson Alualu,,,,,,,Erik Walden,,Kelvin Sheppard,Robert Mathis,Jerrell Freeman,,,,,J.T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2013,December 29,17,Cincinnati Bengals,Baltimore Ravens,Marvin Lewis,John Harbaugh,11-5,8-8,outdoors,fieldturf ,Cincinnati Bengals -7.0,43.0 (over),Andy Dalton,,Dane Sanzenbacher,,Anthony Collins,Andrew Whitworth,Kyle Cook,Kevin Zeitler,Andre Smith,Carlos Dunlap,Brandon Thompson,Domata Peko,Michael Johnson,,,Dre Kirkpatrick,,Adam Jones,George Iloka,Reggie Nelson,Joe Flacco,Ray Rice,,Torrey Smith,Dennis Pitta,Eugene Monroe,A.Q. Shipley,Gino Gradkowski,Marshal Yanda,Michael Oher,Chris Canty,Haloti Ngata,,,,,Lardarius Webb,Corey Graham,Jimmy Smith,James Ihedigbo,Matt Elam,,Daryl Smith,Courtney Upshaw,,,,,,,,,,,,,,,,,,,,,,,,Terrell Suggs,,,,Rey Maualuga,,,,,,,,,,,,,Chris Crocker,,,,,,BenJarvus Green-Ellis,,,,,,,,,,,,,,,,,
245,2013,December 29,17,New York Giants,Washington Redskins,Tom Coughlin,Mike Shanahan,7-9,3-13,outdoors,fieldturf,New York Giants -3.5,44.0 (under),Eli Manning,Andre Brown,Jerrel Jernigan,Brandon Myers,Will Beatty,James Brewer,Kevin Boothe,David Diehl,Justin Pugh,Justin Tuck,,,Mathias Kiwanuka,Jon Beason,Jacquian Williams,Trumaine McBride,,Prince Amukamara,Antrel Rolle,Will Hill,Kirk Cousins,Alfred Morris,,Santana Moss,Logan Paulsen,Trent Williams,Kory Lichtensteiger,Will Montgomery,Chris Chester,Tyler Polumbus,,Barry Cofield,,,,,DeAngelo Hall,,Josh Wilson,Reed Doughty,Brandon Meriweather,,London Fletcher,,,,,,,,,Jarvis Jenkins,Chris Baker,,,,,,,John Conner,,,,,Ryan Kerrigan,,Rob Jackson,,,,,,,,,Linval Joseph,Cullen Jenkins,,,,,,,,Terrell Thomas,Perry Riley,,,,,,,,,,,,,,,,,,,,,,
246,2013,December 29,17,Atlanta Falcons,Carolina Panthers,Mike Smith,Ron Rivera,4-12,12-4,dome,fieldturf ,Carolina Panthers -5.5,46.5 (under),Matt Ryan,Steven Jackson,Harry Douglas,Levine Toilolo,Lamar Holmes,Justin Blalock,Joe Hawley,Peter Konz,Ryan Schraeder,Malliciah Goodman,Peria Jerry,,Jonathan Massaquoi,Paul Worrilow,,,Robert Alford,,,,Cam Newton,DeAngelo Williams,Mike Tolbert,Ted Ginn Jr.,Greg Olsen,Jordan Gross,Travelle Wharton,Ryan Kalil,Nate Chandler,Byron Bell,,,,,,,Captain Munnerlyn,Drayton Florence,Melvin White,Quintin Mikell,Mike Mitchell,,Luke Kuechly,Thomas Davis,,,,,,,,Charles Johnson,Greg Hardy,Stephen Nicholas,,,,,,,,,,,,,,,,William Moore,,,,Dwan Edwards,Star Lotulelei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2013,December 29,17,Minnesota Vikings,Detroit Lions,Leslie Frazier,Jim Schwartz,5-10-1,7-9,dome,sportturf,Detroit Lions -2.5,50.0 (under),Matt Cassel,,Cordarrelle Patterson,,Matt Kalil,Charlie Johnson,John Sullivan,Brandon Fusco,Phil Loadholt,Brian Robison,,Fred Evans,Jared Allen,Erin Henderson,,Shaun Prater,,Chris Cook,Jamarca Sanford,Harrison Smith,Matthew Stafford,Reggie Bush,,Kris Durham,,Riley Reiff,Rob Sims,Dominic Raiola,Larry Warford,Jason Fox,Willie Young,,,,,,Darius Slay,,Rashean Mathis,Glover Quin,Louis Delmas,Ndamukong Suh,Stephen Tulloch,,,,,,,,,,,,,,,Don Carey,Chad Greenway,,,,,,,,,DeAndre Levy,,,,,,,,,,,,,,,,,Robert Blanton,,,,,,,,Kevin Williams,,,,,,,,,,,,,,Corey Hilliard,
248,2013,December 29,17,Chicago Bears,Green Bay Packers,Marc Trestman,Mike McCarthy,8-8,8-7-1,outdoors,grass ,Green Bay Packers -3.0,51.0 (over),Jay Cutler,Matt Forte,Alshon Jeffery,Martellus Bennett,Jermon Bushrod,Matt Slauson,Roberto Garza,Kyle Long,Jordan Mills,Shea McClellin,Jay Ratliff,Corey Wootton,Julius Peppers,,Lance Briggs,Tim Jennings,,Zackary Bowman,Major Wright,Chris Conte,Aaron Rodgers,Eddie Lacy,,Jarrett Boykin,Andrew Quarless,David Bakhtiari,Josh Sitton,Evan Dietrich-Smith,T.J. Lang,Don Barclay,,Ryan Pickett,,,,,Tramon Williams,,Sam Shields,Morgan Burnett,M.D. Jennings,,Jamari Lattimore,,,,,,,,,B.J. Raji,,,,,,,James Anderson,,,,,,Mike Neal,,Andy Mulumba,,Isaiah Frey,,,,,,,,,,,,A.J. Hawk,,,,,,,,,,,,,,,,,,,Micah Hyde,,,,,,,,
249,2013,December 29,17,Arizona Cardinals,San Francisco 49ers,Bruce Arians,Jim Harbaugh,10-6,12-4,retractable roof (closed),grass ,Arizona Cardinals -3.0,41.0 (over),Carson Palmer,Rashard Mendenhall,Michael Floyd,Rob Housler,Bradley Sowell,Daryn Colledge,Lyle Sendlein,Paul Fanaika,Eric Winston,,Darnell Dockett,Dan Williams,,,,Patrick Peterson,,Jerraud Powers,Yeremiah Bell,Rashad Johnson,Colin Kaepernick,Frank Gore,Anthony Dixon,Michael Crabtree,Vernon Davis,Joe Staley,Mike Iupati,Jonathan Goodwin,Alex Boone,Anthony Davis,,Glenn Dorsey,,,,,Carlos Rogers,,Tramaine Brock,Donte Whitner,Eric Reid,,,,,Calais Campbell,,,,,,,,,,,Karlos Dansby,,,,,,John Abraham,,,,,Aldon Smith,,,,,,Ray McDonald,Justin Smith,,,NaVorro Bowman,,,,,,,,,,Matt Shaughnessy,,,,,,,,,,,,,,,,,,,,
250,2013,December 29,17,Oakland Raiders,Denver Broncos,Dennis Allen,John Fox,4-12,13-3,outdoors,grass ,Denver Broncos -10.0,53.5 (under),Terrelle Pryor,Rashad Jennings,Andre Holmes,Jeron Mastrud,Jared Veldheer,Khalif Barnes,Stefen Wisniewski,Mike Brisiel,Tony Pashos,Jason Hunter,Vance Walker,Pat Sims,Lamarr Houston,Nick Roach,Kevin Burnett,Chimdi Chekwa,Tracy Porter,,Brandian Ross,Charles Woodson,Peyton Manning,Knowshon Moreno,,Andre Caldwell,Julius Thomas,Chris Clark,Zane Beadles,Manuel Ramirez,Louis Vasquez,Orlando Franklin,,Terrance Knighton,,,,,Chris Harris Jr.,,Dominique Rodgers-Cromartie,Duke Ihenacho,Mike Adams,Sylvester Williams,Paris Lenon,Nate Irving,Danny Trevathan,,,,,,,Malik Jackson,Shaun Phillips,,,,,,,Marcel Reece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2013,December 29,17,New Orleans Saints,Tampa Bay Buccaneers,Sean Payton,Greg Schiano,11-5,4-12,dome,sportturf,New Orleans Saints -10.5,47.0 (over),Drew Brees,Pierre Thomas,Robert Meachem,Jimmy Graham,Terron Armstead,Ben Grubbs,Brian De La Puente,Jahri Evans,Zach Strief,Akiem Hicks,,Brodrick Bunkley,Cameron Jordan,,,Corey White,,Keenan Lewis,,,Mike Glennon,Bobby Rainey,,Vincent Jackson,Tim Wright,Donald Penn,Ted Larsen,Jeremy Zuttah,Davin Joseph,Demar Dotson,,,,,,,Darrelle Revis,,Johnthan Banks,Keith Tandy,Dashon Goldson,Gerald McCoy,Mason Foster,Adam Hayward,Lavonte David,,,,,,,William Gholston,Adrian Clayborn,Junior Galette,,,David Hawthorne,,,Jed Collins,,,,,,,,,Rafael Bush,Roman Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2013,December 29,17,New England Patriots,Buffalo Bills,Bill Belichick,Doug Marrone,12-4,6-10,outdoors,fieldturf ,New England Patriots -7.0,46.5 (over),Tom Brady,James Develin,Julian Edelman,Michael Hoomanawanui,Nate Solder,Logan Mankins,Ryan Wendell,Dan Connolly,Marcus Cannon,Rob Ninkovich,Sealver Siliga,,Chandler Jones,,,Aqib Talib,,Logan Ryan,,,Thaddeus Lewis,C.J. Spiller,Frank Summers,Robert Woods,Lee Smith,Cordy Glenn,Doug Legursky,Eric Wood,Kraig Urbik,Erik Pears,,,,,,,Leodis McKelvin,,Stephon Gilmore,Jim Leonhard,Jairus Byrd,Kyle Williams,Kiko Alonso,Manny Lawson,Nigel Bradham,,,,,,,Alan Branch,Mario Williams,,,,,,,,,,,,,,,,,Duron Harmon,,Dont'a Hightower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2013,December 29,17,San Diego Chargers,Kansas City Chiefs,Mike McCoy,Andy Reid,9-7,11-5,outdoors,grass ,San Diego Chargers -14.5,45.0 (over),Philip Rivers,Ryan Mathews,Eddie Royal,Ladarius Green,King Dunlap,Chad Rinehart,Nick Hardwick,Jeromey Clary,D.J. Fluker,Kendall Reyes,,,Corey Liuget,,,Richard Marshall,,Shareece Wright,Marcus Gilchrist,Eric Weddle,Chase Daniel,Knile Davis,Anthony Sherman,A.J. Jenkins,,Donald Stephenson,Rokevious Watkins,Eric Kush,Rishaw Johnson,Eric Fisher,,Jerrell Powe,,,,,Marcus Cooper,,Ron Parker,Husain Abdullah,Quintin Demps,,,,,,,,,,,Allen Bailey,Jaye Howard,Thomas Keiser,,,Manti Te'o,,,,,,,Nico Johnson,Frank Zombo,James-Michael Johnson,Josh Martin,,,Jahleel Addae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2013,December 29,17,Seattle Seahawks,St. Louis Rams,Pete Carroll,Jeff Fisher,13-3,7-9,outdoors,fieldturf ,Seattle Seahawks -12.5,41.0 (under),Russell Wilson,Marshawn Lynch,Luke Willson,Zach Miller,Russell Okung,Paul McQuistan,Max Unger,J.R. Sweezy,Breno Giacomini,Red Bryant,,,Chris Clemons,Bobby Wagner,,Richard Sherman,,Byron Maxwell,Kam Chancellor,Earl Thomas,Kellen Clemens,,,Austin Pettis,Lance Kendricks,Rodger Saffold,Chris Williams,Tim Barnes,Shelley Smith,Joe Barksdale,,,,,,,Trumaine Johnson,,Janoris Jenkins,T.J. McDonald,Rodney McLeod,,James Laurinaitis,,,,,,,,Zac Stacy,Chris Long,Robert Quinn,Bruce Irvin,,,,,,,,,,,,,,,,,,,,Kendall Langford,Michael Brockers,Tony McDaniel,Brandon Mebane,,,,,,,,,,,,Alec Ogletree,Jo-Lonn Dunbar,,,,,,,,,,,,,,,,,,
255,2013,December 29,17,Dallas Cowboys,Philadelphia Eagles,Jason Garrett,Chip Kelly,8-8,10-6,retractable roof (closed),matrixturf,Philadelphia Eagles -7.0,54.0 (under),Kyle Orton,DeMarco Murray,Dez Bryant,Jason Witten,Tyron Smith,Ronald Leary,Travis Frederick,Mackenzy Bernadeau,Doug Free,George Selvie,Jason Hatcher,,DeMarcus Ware,DeVonte Holloman,Bruce Carter,Brandon Carr,Morris Claiborne,Orlando Scandrick,Jeff Heath,Barry Church,Nick Foles,LeSean McCoy,,DeSean Jackson,Brent Celek,Jason Peters,Evan Mathis,Jason Kelce,Todd Herremans,Lane Johnson,,Bennie Logan,,,,,Bradley Fletcher,,Cary Williams,Nate Allen,Patrick Chung,,,,,,,,,,,Cedric Thornton,Fletcher Cox,,,,,,,,,,,,Connor Barwin,,Trent Cole,,,,,,,,,,,Mychal Kendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2013,January 4,WildCard,Indianapolis Colts,Kansas City Chiefs,Chuck Pagano,Andy Reid,12-5,11-6,retractable roof (closed),fieldturf ,Kansas City Chiefs -2.5,48.0 (over),Andrew Luck,Donald Brown,T.Y. Hilton,Coby Fleener,Anthony Castonzo,Hugh Thornton,Samson Satele,Mike McGlynn,Gosder Cherilus,,Ricky Jean-Francois,Aubrayo Franklin,,,,Greg Toler,,Vontae Davis,Antoine Bethea,LaRon Landry,Alex Smith,Jamaal Charles,Anthony Sherman,Dwayne Bowe,Anthony Fasano,Branden Albert,Jeff Allen,Rodney Hudson,Geoff Schwartz,Donald Stephenson,,Dontari Poe,,,,,Brandon Flowers,Dunta Robinson,Sean Smith,Eric Berry,Kendrick Lewis,,,,,Cory Redding,,,,,,,Mike DeVito,,,Husain Abdullah,,,Erik Walden,,Kelvin Sheppard,Robert Mathis,Jerrell Freeman,,Justin Houston,Derrick Johnson,Tamba Hali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2013,January 4,WildCard,Philadelphia Eagles,New Orleans Saints,Chip Kelly,Sean Payton,10-7,12-5,outdoors,grass ,Philadelphia Eagles -3.0,54.5 (under),Nick Foles,LeSean McCoy,DeSean Jackson,Brent Celek,Jason Peters,Evan Mathis,Jason Kelce,Todd Herremans,Lane Johnson,Cedric Thornton,,,Fletcher Cox,,,Bradley Fletcher,Brandon Boykin,Cary Williams,Nate Allen,Patrick Chung,Drew Brees,Mark Ingram,,Kenny Stills,Jimmy Graham,Terron Armstead,Ben Grubbs,Brian De La Puente,Jahri Evans,Zach Strief,,Brodrick Bunkley,,,,,Corey White,,Keenan Lewis,,,,,,,,,Connor Barwin,,Trent Cole,,Akiem Hicks,Cameron Jordan,,,Malcolm Jenkins,Mychal Kendricks,,,,,,,,,,,Junior Galette,,,,,,,,,,David Hawthorne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2013,January 5,WildCard,Cincinnati Bengals,San Diego Chargers,Marvin Lewis,Mike McCoy,11-6,10-7,outdoors,fieldturf ,Cincinnati Bengals -6.0,47.5 (under),Andy Dalton,,Mohamed Sanu,Jermaine Gresham,,Andrew Whitworth,Kyle Cook,Kevin Zeitler,,Carlos Dunlap,Brandon Thompson,Domata Peko,Michael Johnson,,,Dre Kirkpatrick,,Adam Jones,George Iloka,Reggie Nelson,Philip Rivers,Ryan Mathews,,Eddie Royal,Antonio Gates,King Dunlap,Chad Rinehart,Nick Hardwick,Jeromey Clary,D.J. Fluker,,,,,,,Richard Marshall,,Shareece Wright,Marcus Gilchrist,Eric Weddle,Cam Thomas,,,,,,,,,,Kendall Reyes,Corey Liuget,,,,,,,,,,,,,,,Melvin Ingram,,,,Rey Maualuga,,,,,,Manti Te'o,,,,,,,Chris Crocker,,,,,,BenJarvus Green-Ellis,,,,,,,Anthony Collins,Andre Smith,,,,,,,,,Orson Charles
